Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total
123,RICHMOND CITY PUBLIC SCHOOLS,1100,BROAD ROCK ELEM,PK,5,,,105,,114,112,111,97,106,,,,,,,,,645,,645
123,RICHMOND CITY PUBLIC SCHOOLS,830,CHIMBORAZO ELEM,PK,5,22,,50,,56,65,53,61,56,,,,,,,,,363,,363
123,RICHMOND CITY PUBLIC SCHOOLS,1440,E.S.H. GREENE ELEM,PK,5,,,70,,74,85,92,74,56,,,,,,,,,451,,451
123,RICHMOND CITY PUBLIC SCHOOLS,1400,ELIZABETH D. REDD ELEM,PK,5,,,49,,59,55,55,62,50,,,,,,,,,330,,330
123,RICHMOND CITY PUBLIC SCHOOLS,1631,ELKHARDT THOMPSON MIDDLE,6,8,,,,,,,,,,234,214,210,,,,,,658,,658
123,RICHMOND CITY PUBLIC SCHOOLS,710,FAIRFIELD COURT ELEM,PK,5,,,84,,71,85,90,58,71,,,,,,,,,459,,459
123,RICHMOND CITY PUBLIC SCHOOLS,621,FRANKLIN MILITARY ACADEMY,6,12,,,,,,,,,,79,49,27,59,36,22,14,,286,,286
123,RICHMOND CITY PUBLIC SCHOOLS,1470,G.H. REID ELEM,PK,5,,,65,,78,91,96,72,65,,,,,,,,,476,,476
123,RICHMOND CITY PUBLIC SCHOOLS,290,GEORGE MASON ELEM,PK,5,,,56,,70,67,77,77,36,,,,,,,,,383,,383
123,RICHMOND CITY PUBLIC SCHOOLS,311,GEORGE W. CARVER ELEM,PK,5,,,69,,77,79,86,63,65,,,,,,,,,439,,439
123,RICHMOND CITY PUBLIC SCHOOLS,741,GEORGE WYTHE HIGH,9,12,,,,,,,,,,,,,239,161,124,157,,681,,681
123,RICHMOND CITY PUBLIC SCHOOLS,230,GINTER PARK ELEM,PK,5,94,,64,,46,57,36,44,43,,,,,,,,,384,,384
123,RICHMOND CITY PUBLIC SCHOOLS,470,HENDERSON MIDDLE,6,8,,,,,,,,,,120,132,115,,,,,,367,,367
123,RICHMOND CITY PUBLIC SCHOOLS,1510,HUGUENOT HIGH,9,12,,,,,,,,,,,,,228,212,189,165,,794,,794
123,RICHMOND CITY PUBLIC SCHOOLS,1640,J.B. FISHER ELEM,PK,5,,,19,,28,34,22,39,32,,,,,,,,,179,,179
123,RICHMOND CITY PUBLIC SCHOOLS,390,J.E.B. STUART ELEM,PK,5,,,46,,48,31,50,49,47,,,,,,,,,271,,271
123,RICHMOND CITY PUBLIC SCHOOLS,1710,J.L. FRANCIS ELEM,PK,5,,,65,,69,72,79,66,56,,,,,,,,,411,,411
123,RICHMOND CITY PUBLIC SCHOOLS,600,JOHN B. CARY ELEM,PK,5,,,24,,30,31,35,32,24,,,,,,,,,176,,176
123,RICHMOND CITY PUBLIC SCHOOLS,730,JOHN MARSHALL HIGH,9,12,,,,,,,,,,,,,156,131,131,95,,513,,513
123,RICHMOND CITY PUBLIC SCHOOLS,3106,LINWOOD HOLTON ELEM,PK,5,16,,26,,38,34,36,36,34,,,,,,,,,220,,220
123,RICHMOND CITY PUBLIC SCHOOLS,3105,LUCILLE M. BROWN MIDDLE,6,8,,,,,,,,,,158,138,129,,,,,,425,,425
123,RICHMOND CITY PUBLIC SCHOOLS,771,MARTIN LUTHER KING JR EARLY LEARNING CENTER,PK,PK,46,,,,,,,,,,,,,,,,,46,,46
123,RICHMOND CITY PUBLIC SCHOOLS,770,MARTIN LUTHER KING JR. MIDDLE,6,8,,,,,,,,,,201,183,177,,,,,,561,,561
123,RICHMOND CITY PUBLIC SCHOOLS,580,MARY MUNFORD ELEM,PK,5,,,14,,,,15,16,11,,,,,,,,,71,,71
123,RICHMOND CITY PUBLIC SCHOOLS,690,MAYMONT PRE-K CENTER,PK,PK,339,,,,,,,,,,,,,,,,,339,,339
123,RICHMOND CITY PUBLIC SCHOOLS,3107,MILES JONES ELEM,PK,5,,,70,,85,87,78,75,80,,,,,,,,,475,,475
123,RICHMOND CITY PUBLIC SCHOOLS,330,OAK GROVE/BELLEMEADE ELEM,PK,5,30,,81,,96,94,85,91,73,,,,,,,,,550,,550
123,RICHMOND CITY PUBLIC SCHOOLS,90,OPEN HIGH,9,12,,,,,,,,,,,,,12,14,13,18,,57,,57
123,RICHMOND CITY PUBLIC SCHOOLS,130,OVERBY-SHEPPARD ELEM,PK,5,,,47,,45,49,54,57,43,,,,,,,,,303,,303
123,RICHMOND CITY PUBLIC SCHOOLS,3119,PATRICK HENRY SCHOOL OF SCIENCE AND ARTS,KG,5,,,24,,27,15,17,19,13,,,,,,,,,115,,115
123,RICHMOND CITY PUBLIC SCHOOLS,3110,RICHMOND ALTERNATIVE ,6,12,,,,,,,,,,,28,39,55,32,46,21,,227,,227
123,RICHMOND CITY PUBLIC SCHOOLS,3200,RICHMOND CAREER EDUCATION & EMPLOYMENT (CHARTER SCHOOL),9,12,,,,,,,,,,,,,,,,,,25,,25
123,RICHMOND CITY PUBLIC SCHOOLS,452,RICHMOND COMMUNITY HIGH,9,12,,,,,,,,,,,,,26,27,20,20,,93,,93
123,RICHMOND CITY PUBLIC SCHOOLS,1480,SOUTHAMPTON ELEM,PK,5,25,,33,,31,35,41,32,33,,,,,,,,,230,,230
123,RICHMOND CITY PUBLIC SCHOOLS,511,SUMMER HILL PRESCHOOL CENTER,PK,PK,50,,,,,,,,,,,,,,,,,50,,50
123,RICHMOND CITY PUBLIC SCHOOLS,210,SWANSBORO ELEM,PK,5,,,36,,28,28,38,48,37,,,,,,,,,215,,215
123,RICHMOND CITY PUBLIC SCHOOLS,480,THOMAS C. BOUSHALL MIDDLE,6,8,,,,,,,,,,208,170,157,,,,,,535,,535
123,RICHMOND CITY PUBLIC SCHOOLS,20,THOMAS JEFFERSON HIGH,9,12,,,,,,,,,,,,,92,85,98,73,,348,,348
123,RICHMOND CITY PUBLIC SCHOOLS,660,WESTOVER HILLS ELEM,PK,5,,,56,,68,61,46,49,49,,,,,,,,,329,,329
123,RICHMOND CITY PUBLIC SCHOOLS,200,WILLIAM FOX ELEM,PK,5,,,13,,14,20,29,14,18,,,,,,,,,108,,108
123,RICHMOND CITY PUBLIC SCHOOLS,650,WOODVILLE ELEM,PK,5,,,64,,78,66,72,65,83,,,,,,,,,428,,428
79,RICHMOND CO PBLC SCHS,210,RAPPAHANNOCK HIGH,8,12,,,,,,,,,,,,46,54,50,34,46,,230,,230
79,RICHMOND CO PBLC SCHS,20,RICHMOND COUNTY ELEM,KG,7,20,,56,,44,56,67,67,61,55,53,,,,,,,479,,479
124,ROANOKE CITY PUBLIC SCHOOLS,210,BRECKINRIDGE MIDDLE,6,8,,,,,,,,,,74,88,67,,,,,,229,,229
124,ROANOKE CITY PUBLIC SCHOOLS,20,CRYSTAL SPRING ELEM,PK,5,,,,,10,14,,10,,,,,,,,,,54,,54
124,ROANOKE CITY PUBLIC SCHOOLS,410,FAIRVIEW ELEM,PK,5,24,,53,,55,38,44,50,60,,,,,,,,,324,,324
124,ROANOKE CITY PUBLIC SCHOOLS,50,FALLON PARK ELEM,PK,5,26,,58,,61,66,63,68,48,,,,,,,,,390,,390
124,ROANOKE CITY PUBLIC SCHOOLS,380,FISHBURN PARK ELEM,PK,5,54,,18,,22,20,21,23,20,,,,,,,,,178,,178
124,ROANOKE CITY PUBLIC SCHOOLS,300,GARDEN CITY ELEM,PK,5,,,21,,27,18,24,21,25,,,,,,,,,145,,145
124,ROANOKE CITY PUBLIC SCHOOLS,310,GRANDIN COURT ELEM,PK,5,,,19,,,23,18,18,,,,,,,,,,96,,96
124,ROANOKE CITY PUBLIC SCHOOLS,110,HIGHLAND PARK ELEM,PK,5,11,,27,,20,29,37,32,27,,,,,,,,,183,,183
124,ROANOKE CITY PUBLIC SCHOOLS,420,HURT PARK ELEM,PK,5,27,,47,,53,46,56,33,45,,,,,,,,,307,,307
124,ROANOKE CITY PUBLIC SCHOOLS,450,JAMES MADISON MIDDLE,6,8,,,,,,,,,,95,110,81,,,,,,286,,286
124,ROANOKE CITY PUBLIC SCHOOLS,340,LINCOLN TERRACE ELEM,PK,5,,,30,,39,35,34,32,35,,,,,,,,,213,,213
124,ROANOKE CITY PUBLIC SCHOOLS,280,LUCY ADDISON AEROSPACE MAGNET MIDDLE,6,8,,,,,,,,,,117,126,110,,,,,,353,,353
124,ROANOKE CITY PUBLIC SCHOOLS,370,MONTEREY ELEM,PK,5,22,,38,,33,47,53,29,29,,,,,,,,,251,,251
124,ROANOKE CITY PUBLIC SCHOOLS,60,MORNINGSIDE ELEM,PK,5,13,,26,,27,35,30,27,31,,,,,,,,,189,,189
124,ROANOKE CITY PUBLIC SCHOOLS,390,PATRICK HENRY HIGH,9,12,,,,,,,,,,,,,302,239,188,180,,912,,912
124,ROANOKE CITY PUBLIC SCHOOLS,240,PRESTON PARK ELEM,PK,5,10,,29,,31,36,40,28,23,,,,,,,,,197,,197
124,ROANOKE CITY PUBLIC SCHOOLS,220,ROANOKE ACADEMY FOR MATH & SCIENCE ELEM,PK,5,43,,37,,43,40,52,40,28,,,,,,,,,283,,283
124,ROANOKE CITY PUBLIC SCHOOLS,320,ROUND HILL ELEM,PK,5,26,,51,,54,45,53,43,50,,,,,,,,,322,,322
124,ROANOKE CITY PUBLIC SCHOOLS,230,STONEWALL JACKSON MIDDLE,6,8,,,,,,,,,,104,110,116,,,,,,330,,330
124,ROANOKE CITY PUBLIC SCHOOLS,70,VIRGINIA HEIGHTS ELEM,KG,5,,,29,,30,28,34,16,16,,,,,,,,,153,,153
124,ROANOKE CITY PUBLIC SCHOOLS,90,WASENA ELEM,PK,5,,,16,,19,22,19,26,16,,,,,,,,,126,,126
124,ROANOKE CITY PUBLIC SCHOOLS,350,WESTSIDE ELEM,PK,5,23,,56,,86,69,67,69,65,,,,,,,,,435,,435
124,ROANOKE CITY PUBLIC SCHOOLS,400,WILLIAM FLEMING HIGH,9,12,,,,,,,,,,,,,212,162,147,110,,632,,632
124,ROANOKE CITY PUBLIC SCHOOLS,150,WOODROW WILSON MIDDLE,6,8,,,,,,,,,,77,84,49,,,,,,210,,210
80,ROANOKE CO PBLC SCHS,420,BACK CREEK ELEM,PK,5,,,,,10,,10,,,,,,,,,,,46,,46
80,ROANOKE CO PBLC SCHS,752,BONSACK ELEM,PK,5,,,11,,,,,,,,,,,,,,,47,,47
80,ROANOKE CO PBLC SCHS,180,BURLINGTON ELEM,PK,5,23,,35,,37,36,39,51,45,,,,,,,,,266,,266
80,ROANOKE CO PBLC SCHS,560,CAVE SPRING ELEM,PK,5,,,15,,12,18,,10,15,,,,,,,,,83,,83
80,ROANOKE CO PBLC SCHS,470,CAVE SPRING HIGH,9,12,,,,,,,,,,,,,43,46,40,37,,166,,166
80,ROANOKE CO PBLC SCHS,620,CAVE SPRING MIDDLE,6,8,,,,,,,,,,40,52,57,,,,,,149,,149
80,ROANOKE CO PBLC SCHS,330,CLEARBROOK ELEM,PK,5,,,12,,17,23,23,16,23,,,,,,,,,121,,121
80,ROANOKE CO PBLC SCHS,40,FORT LEWIS ELEM,PK,5,,,,,,10,11,,,,,,,,,,,58,,58
80,ROANOKE CO PBLC SCHS,650,GLEN COVE ELEM,PK,5,,,17,,26,19,27,21,21,,,,,,,,,136,,136
80,ROANOKE CO PBLC SCHS,490,GLENVAR ELEM,PK,5,,,17,,22,21,11,33,26,,,,,,,,,137,,137
80,ROANOKE CO PBLC SCHS,610,GLENVAR HIGH,9,12,,,,,,,,,,,,,48,34,25,23,,130,,130
80,ROANOKE CO PBLC SCHS,751,GLENVAR MIDDLE,6,8,,,,,,,,,,48,35,45,,,,,,128,,128
80,ROANOKE CO PBLC SCHS,600,GREEN VALLEY ELEM,PK,5,,,22,,29,34,28,36,23,,,,,,,,,180,,180
80,ROANOKE CO PBLC SCHS,540,HERMAN L. HORN ELEM,PK,5,18,,41,,43,33,37,33,23,,,,,,,,,228,,228
80,ROANOKE CO PBLC SCHS,754,HIDDEN VALLEY HIGH,9,12,,,,,,,,,,,,,50,38,39,35,,162,,162
80,ROANOKE CO PBLC SCHS,10,HIDDEN VALLEY MIDDLE,6,8,,,,,,,,,,50,42,41,,,,,,133,,133
80,ROANOKE CO PBLC SCHS,530,MASON'S COVE ELEM,PK,5,,,10,,17,12,14,13,11,,,,,,,,,82,,82
80,ROANOKE CO PBLC SCHS,500,MOUNTAIN VIEW ELEM,PK,5,11,,17,,10,17,23,19,27,,,,,,,,,124,,124
80,ROANOKE CO PBLC SCHS,290,MT. PLEASANT ELEM,PK,5,12,,11,,19,19,33,16,27,,,,,,,,,137,,137
80,ROANOKE CO PBLC SCHS,520,NORTHSIDE HIGH,9,12,,,,,,,,,,,,,96,94,73,66,,329,,329
80,ROANOKE CO PBLC SCHS,640,NORTHSIDE MIDDLE,6,8,,,,,,,,,,102,81,100,,,,,,283,,283
80,ROANOKE CO PBLC SCHS,480,OAK GROVE ELEM,PK,5,,,22,,18,31,27,26,27,,,,,,,,,154,,154
80,ROANOKE CO PBLC SCHS,50,PENN FOREST ELEM,PK,5,,,,,13,14,13,17,18,,,,,,,,,88,,88
80,ROANOKE CO PBLC SCHS,60,W.E. CUNDIFF ELEM,PK,5,18,,28,,30,42,39,39,28,,,,,,,,,224,,224
80,ROANOKE CO PBLC SCHS,630,WILLIAM BYRD HIGH,9,12,,,,,,,,,,,,,76,79,80,47,,282,,282
80,ROANOKE CO PBLC SCHS,232,WILLIAM BYRD MIDDLE,6,8,,,,,,,,,,99,105,78,,,,,,282,,282
81,ROCKBRIDGE CO PBLC SCHS,650,CENTRAL ELEM,PK,5,,,26,,34,31,38,36,33,,,,,,,,,203,,203
81,ROCKBRIDGE CO PBLC SCHS,150,FAIRFIELD ELEM,PK,5,10,,22,,14,17,26,34,20,,,,,,,,,143,,143
81,ROCKBRIDGE CO PBLC SCHS,678,MAURY RIVER MIDDLE,6,8,,,,,,,,,,95,96,81,,,,,,272,,272
81,ROCKBRIDGE CO PBLC SCHS,340,MOUNTAIN VIEW ELEM,PK,5,,,,,,12,11,12,11,,,,,,,,,59,,59
81,ROCKBRIDGE CO PBLC SCHS,641,NATURAL BRIDGE ELEM,PK,5,16,,29,,27,20,23,35,27,,,,,,,,,177,,177
81,ROCKBRIDGE CO PBLC SCHS,22,ROCKBRIDGE COUNTY HIGH,9,12,,,,,,,,,,,,,65,81,57,48,,251,,251
82,ROCKINGHAM CO PBLC SCHS,870,BROADWAY HIGH,9,12,,,,,,,,,,,,,99,86,84,68,,338,,339
82,ROCKINGHAM CO PBLC SCHS,861,CUB RUN ELEM,PK,5,25,,38,,43,45,32,35,43,,,,,,,,,261,,261
82,ROCKINGHAM CO PBLC SCHS,391,EAST ROCKINGHAM HIGH,9,12,,,,,,,,,,,,,62,67,60,43,,232,,232
82,ROCKINGHAM CO PBLC SCHS,400,ELKTON ELEM,PK,5,25,,20,,18,22,28,30,20,,,,,,,,,163,,163
82,ROCKINGHAM CO PBLC SCHS,900,ELKTON MIDDLE,6,8,,,,,,,,,,64,59,59,,,,,,182,,182
82,ROCKINGHAM CO PBLC SCHS,940,FULKS RUN ELEM,PK,5,,,12,,15,10,19,16,10,,,,,,,,,90,,90
82,ROCKINGHAM CO PBLC SCHS,960,J. FRANK HILLYARD MIDDLE,6,8,,,,,,,,,,101,96,92,,,,,,289,,289
82,ROCKINGHAM CO PBLC SCHS,1071,JOHN C. MYERS ELEM,PK,5,22,,33,,30,31,20,31,20,,,,,,,,,187,,187
82,ROCKINGHAM CO PBLC SCHS,970,JOHN W. WAYLAND ELEM,PK,5,15,,28,,27,23,20,30,25,,,,,,,,,168,,168
82,ROCKINGHAM CO PBLC SCHS,500,LACEY SPRING ELEM,PK,5,,,18,,25,15,22,13,15,,,,,,,,,113,,113
82,ROCKINGHAM CO PBLC SCHS,360,LINVILLE-EDOM ELEM,PK,5,,,10,,,,,,14,,,,,,,,,68,,68
82,ROCKINGHAM CO PBLC SCHS,600,MCGAHEYSVILLE ELEM,PK,5,,,14,,18,12,16,17,18,,,,,,,,,104,,104
82,ROCKINGHAM CO PBLC SCHS,860,MONTEVIDEO MIDDLE,6,8,,,,,,,,,,90,89,87,,,,,,266,,266
82,ROCKINGHAM CO PBLC SCHS,520,MOUNTAIN VIEW ELEM,PK,5,28,,27,,25,32,32,35,34,,,,,,,,,213,,213
82,ROCKINGHAM CO PBLC SCHS,920,OTTOBINE ELEM,PK,5,,,,,17,13,16,15,,,,,,,,,,79,,79
82,ROCKINGHAM CO PBLC SCHS,1073,PEAK VIEW ELEM,PK,5,13,,25,,26,24,21,21,30,,,,,,,,,160,,160
82,ROCKINGHAM CO PBLC SCHS,10,PLAINS ELEM,PK,5,23,,31,,29,26,35,32,38,,,,,,,,,214,,214
82,ROCKINGHAM CO PBLC SCHS,950,PLEASANT VALLEY ELEM,PK,5,13,,11,,16,20,21,12,19,,,,,,,,,112,,112
82,ROCKINGHAM CO PBLC SCHS,390,RIVER BEND ELEM,PK,5,20,,32,,28,26,33,35,19,,,,,,,,,193,,193
82,ROCKINGHAM CO PBLC SCHS,830,SOUTH RIVER ELEM,PK,5,11,,24,,21,15,40,32,17,,,,,,,,,160,,160
82,ROCKINGHAM CO PBLC SCHS,20,SPOTSWOOD HIGH,9,12,,,,,,,,,,,,,93,84,66,53,,296,,296
82,ROCKINGHAM CO PBLC SCHS,850,TURNER ASHBY HIGH,9,12,,,,,,,,,,,,,86,87,79,62,,314,,314
82,ROCKINGHAM CO PBLC SCHS,890,WILBUR S. PENCE MIDDLE,6,8,,,,,,,,,,94,86,62,,,,,,242,,242
83,RUSSELL CO PBLC SCHS,580,BELFAST ELK GARDEN ELEM,KG,5,,,10,,11,12,12,,,,,,,,,,,58,,58
83,RUSSELL CO PBLC SCHS,792,CASTLEWOOD ELEM,1,7,,,,,45,50,47,51,39,54,50,,,,,,,336,,336
83,RUSSELL CO PBLC SCHS,791,CASTLEWOOD HIGH,8,12,,,,,,,,,,,,45,59,43,56,49,,252,,252
83,RUSSELL CO PBLC SCHS,820,COPPER CREEK ELEM,PK,KG,44,,54,,,,,,,,,,,,,,,98,,98
83,RUSSELL CO PBLC SCHS,800,GIVENS ELEM,PK,2,,,17,,17,13,,,,,,,,,,,,56,,56
83,RUSSELL CO PBLC SCHS,890,HONAKER ELEM,PK,7,37,,39,,55,44,64,46,56,48,46,,,,,,,435,,435
83,RUSSELL CO PBLC SCHS,540,HONAKER HIGH,8,12,,,,,,,,,,,,59,60,35,34,62,,250,,250
83,RUSSELL CO PBLC SCHS,410,LEBANON ELEM,2,4,,,,,,86,81,56,,,,,,,,,,223,,223
83,RUSSELL CO PBLC SCHS,140,LEBANON HIGH,8,12,,,,,,,,,,,,73,73,68,55,69,,338,,338
83,RUSSELL CO PBLC SCHS,902,LEBANON MIDDLE,5,7,,,,,,,,,57,86,59,,,,,,,202,,202
83,RUSSELL CO PBLC SCHS,390,LEBANON PRIMARY,PK,1,38,,66,,80,,,,,,,,,,,,,184,,184
83,RUSSELL CO PBLC SCHS,710,SWORDS CREEK ELEM,3,7,,,,,,,20,12,13,,,,,,,,,57,,57
139,SALEM CITY PUBLIC SCHOOLS,100,ANDREW LEWIS MIDDLE,6,8,,,,,,,,,,87,101,81,,,,,,269,,269
139,SALEM CITY PUBLIC SCHOOLS,550,EAST SALEM ELEM,PK,5,17,,35,,22,33,27,29,22,,,,,,,,,185,,185
139,SALEM CITY PUBLIC SCHOOLS,90,G.W. CARVER ELEM,KG,5,,,40,,30,46,34,48,36,,,,,,,,,234,,234
139,SALEM CITY PUBLIC SCHOOLS,70,SALEM HIGH,9,12,,,,,,,,,,,,,95,74,70,53,,292,,292
139,SALEM CITY PUBLIC SCHOOLS,580,SOUTH SALEM ELEM,KG,5,,,23,,17,15,22,12,14,,,,,,,,,103,,103
139,SALEM CITY PUBLIC SCHOOLS,460,WEST SALEM ELEM,KG,5,,,19,,11,26,12,19,10,,,,,,,,,97,,97
84,SCOTT CO PBLC SCHS,750,DUFFIELD-PATTONSVILLE PRIMARY,KG,4,16,,42,,38,44,40,41,,,,,,,,,,221,,221
84,SCOTT CO PBLC SCHS,42,DUNGANNON INTERMEDIATE,4,7,,,,,,,,10,,10,16,,,,,,,42,,42
84,SCOTT CO PBLC SCHS,102,FORT BLACKMORE PRIMARY,KG,3,,,,,15,12,,,,,,,,,,,,48,,48
84,SCOTT CO PBLC SCHS,770,GATE CITY HIGH,10,12,,,,,,,,,,,,,,88,70,60,,218,,218
84,SCOTT CO PBLC SCHS,771,GATE CITY MIDDLE,7,9,,,,,,,,,,,81,94,71,,,,,246,,246
84,SCOTT CO PBLC SCHS,670,HILTON ELEM,KG,6,,,12,,,12,,,,11,,,,,,,,66,,66
84,SCOTT CO PBLC SCHS,220,NICKELSVILLE ELEM,KG,7,10,,17,,17,15,19,18,18,22,17,,,,,,,153,,153
84,SCOTT CO PBLC SCHS,260,RYE COVE HIGH,8,12,,,,,,,,,,,,34,32,34,37,24,,161,,161
84,SCOTT CO PBLC SCHS,20,RYE COVE INTERMEDIATE,5,7,,,,,,,,,31,33,27,,,,,,,91,,91
84,SCOTT CO PBLC SCHS,641,SHOEMAKER ELEM,KG,6,37,,61,,42,49,42,45,42,51,,,,,,,,369,,369
84,SCOTT CO PBLC SCHS,780,TWIN SPRINGS HIGH,8,12,,,,,,,,,,,,33,35,25,38,31,,162,,162
84,SCOTT CO PBLC SCHS,740,WEBER CITY ELEM,KG,6,,,24,,25,25,17,25,22,13,,,,,,,,160,,160
84,SCOTT CO PBLC SCHS,790,YUMA ELEM,KG,6,,,11,,14,,10,10,19,,,,,,,,,86,,86
85,SHENANDOAH CO PBLC SCHS,820,ASHBY LEE ELEM,PK,5,37,,76,,58,73,68,61,51,,,,,,,,,424,,424
85,SHENANDOAH CO PBLC SCHS,780,CENTRAL HIGH,9,12,,,,,,,,,,,,,111,75,75,74,,335,,335
85,SHENANDOAH CO PBLC SCHS,40,NORTH FORK MIDDLE,6,8,,,,,,,,,,60,58,52,,,,,,170,,170
85,SHENANDOAH CO PBLC SCHS,30,PETER MUHLENBERG MIDDLE,6,8,,,,,,,,,,96,94,76,,,,,,266,,266
85,SHENANDOAH CO PBLC SCHS,810,SANDY HOOK ELEM,PK,5,18,,55,,57,53,80,73,59,,,,,,,,,395,,395
85,SHENANDOAH CO PBLC SCHS,50,SIGNAL KNOB MIDDLE,6,8,,,,,,,,,,45,56,53,,,,,,154,,154
85,SHENANDOAH CO PBLC SCHS,790,STONEWALL JACKSON HIGH,9,12,,,,,,,,,,,,,76,59,61,51,,247,,247
85,SHENANDOAH CO PBLC SCHS,770,STRASBURG HIGH,9,12,,,,,,,,,,,,,52,52,41,36,,181,,181
85,SHENANDOAH CO PBLC SCHS,20,W.W. ROBINSON ELEM,PK,5,43,,89,,103,94,113,112,91,,,,,,,,,645,,645
86,SMYTH CO PBLC SCHS,290,ATKINS ELEM,PK,5,10,,27,,12,22,20,20,18,,,,,,,,,129,,129
86,SMYTH CO PBLC SCHS,730,CHILHOWIE ELEM,PK,5,21,,47,,45,42,53,50,56,,,,,,,,,314,,314
86,SMYTH CO PBLC SCHS,460,CHILHOWIE HIGH,9,12,,,,,,,,,,,,,49,45,35,30,,159,,159
86,SMYTH CO PBLC SCHS,851,CHILHOWIE MIDDLE,6,8,,,,,,,,,,56,46,64,,,,,,166,,166
86,SMYTH CO PBLC SCHS,710,MARION ELEM,PK,5,16,,27,,41,23,35,46,29,,,,,,,,,217,,217
86,SMYTH CO PBLC SCHS,680,MARION MIDDLE,6,8,,,,,,,,,,111,102,91,,,,,,304,,304
86,SMYTH CO PBLC SCHS,700,MARION SENIOR HIGH,9,12,,,,,,,,,,,,,95,90,75,55,,315,,315
86,SMYTH CO PBLC SCHS,250,NORTHWOOD HIGH,9,12,,,,,,,,,,,,,55,41,39,25,,160,,160
86,SMYTH CO PBLC SCHS,120,NORTHWOOD MIDDLE,6,8,,,,,,,,,,43,35,37,,,,,,115,,115
86,SMYTH CO PBLC SCHS,690,OAK POINT ELEM,PK,5,25,,29,,44,48,53,48,42,,,,,,,,,289,,289
86,SMYTH CO PBLC SCHS,720,RICH VALLEY ELEM,PK,5,11,,16,,12,,15,23,12,,,,,,,,,98,,98
86,SMYTH CO PBLC SCHS,740,SALTVILLE ELEM,PK,5,16,,26,,18,20,24,29,26,,,,,,,,,159,,159
86,SMYTH CO PBLC SCHS,555,SUGAR GROVE ELEM,PK,5,,,10,,12,,14,18,16,,,,,,,,,85,,85
87,SOUTHAMPTON CO PBLC SCHS,710,CAPRON ELEM,PK,5,,,11,,14,15,15,17,14,,,,,,,,,92,,92
87,SOUTHAMPTON CO PBLC SCHS,20,MEHERRIN ELEM,PK,5,20,,20,,22,25,31,36,23,,,,,,,,,177,,177
87,SOUTHAMPTON CO PBLC SCHS,10,NOTTOWAY ELEM,PK,5,,,17,,19,15,21,19,22,,,,,,,,,119,,119
87,SOUTHAMPTON CO PBLC SCHS,780,RIVERDALE ELEM,PK,5,27,,32,,49,37,49,39,31,,,,,,,,,264,,264
87,SOUTHAMPTON CO PBLC SCHS,690,SOUTHAMPTON HIGH,9,12,,,,,,,,,,,,,108,87,74,58,,327,,327
87,SOUTHAMPTON CO PBLC SCHS,700,SOUTHAMPTON MIDDLE,6,8,,,,,,,,,,85,98,87,,,,,,270,,270
88,SPOTSYLVANIA CO PBLC SCHS,10,BATTLEFIELD ELEM,PK,5,,,47,,41,43,40,46,40,,,,,,,,,259,,259
88,SPOTSYLVANIA CO PBLC SCHS,50,BATTLEFIELD MIDDLE,6,8,,,,,,,,,,123,134,109,,,,,,366,,366
88,SPOTSYLVANIA CO PBLC SCHS,340,BERKELEY ELEM,PK,5,18,,20,,21,20,26,16,31,,,,,,,,,152,,152
88,SPOTSYLVANIA CO PBLC SCHS,400,BROCK ROAD ELEM,PK,5,,,28,,35,41,43,42,33,,,,,,,,,224,,226
88,SPOTSYLVANIA CO PBLC SCHS,511,CEDAR FOREST ELEM,PK,5,53,,42,,42,54,56,40,48,,,,,,,,,335,,335
88,SPOTSYLVANIA CO PBLC SCHS,40,CHANCELLOR ELEM,PK,5,,,10,,12,,,,13,,,,,,,,,61,,61
88,SPOTSYLVANIA CO PBLC SCHS,381,CHANCELLOR HIGH,9,12,,,,,,,,,,,,,149,134,114,113,,510,,510
88,SPOTSYLVANIA CO PBLC SCHS,382,CHANCELLOR MIDDLE,6,8,,,,,,,,,,136,127,131,,,,,,394,,394
88,SPOTSYLVANIA CO PBLC SCHS,501,COURTHOUSE RD ELEM,PK,5,,,35,,53,30,47,47,53,,,,,,,,,265,,265
88,SPOTSYLVANIA CO PBLC SCHS,22,COURTLAND ELEM,PK,5,21,,30,,17,23,35,32,35,,,,,,,,,193,,193
88,SPOTSYLVANIA CO PBLC SCHS,20,COURTLAND HIGH,9,12,,,,,,,,,,,,,94,82,61,62,,299,,299
88,SPOTSYLVANIA CO PBLC SCHS,509,FREEDOM MIDDLE,6,8,,,,,,,,,,73,92,90,,,,,,255,,255
88,SPOTSYLVANIA CO PBLC SCHS,507,HARRISON ROAD ELEM,PK,5,27,,45,,60,68,73,70,62,,,,,,,,,405,,405
88,SPOTSYLVANIA CO PBLC SCHS,30,LEE HILL ELEM,PK,5,,,35,,37,45,42,40,44,,,,,,,,,244,,244
88,SPOTSYLVANIA CO PBLC SCHS,350,LIVINGSTON ELEM,PK,5,17,,26,,43,23,41,33,52,,,,,,,,,235,,235
88,SPOTSYLVANIA CO PBLC SCHS,506,MASSAPONAX HIGH,9,12,,,,,,,,,,,,,213,169,147,139,,668,,669
