Div. No.,Division Name,School No.,School Name,Low Grade,High Grade,Grade PK,Grade JK,Grade KG,Grade T1,Grade 1,Grade 2,Grade 3,Grade 4,Grade 5,Grade 6,Grade 7,Grade 8,Grade 9,Grade 10,Grade 11,Grade 12,Grade PG,Total Full-Time,Part-time Students,Total
75,PRINCE WILLIAM CO PBLC SCHS,440,R. DEAN KILBY ELEM,PK,5,44,,100,,93,102,91,111,101,,,,,,,,,642,,642.00
75,PRINCE WILLIAM CO PBLC SCHS,591,RIPPON MIDDLE,6,8,,,,,,,,,,325,285,270,,,,,,880,,880.00
75,PRINCE WILLIAM CO PBLC SCHS,750,RIVER OAKS ELEM,PK,5,29,,84,,75,102,62,75,82,,,,,,,,,509,,509.00
75,PRINCE WILLIAM CO PBLC SCHS,40,ROCKLEDGE ELEM,PK,5,<,,49,,49,42,56,54,55,,,,,,,,,306,,306.00
75,PRINCE WILLIAM CO PBLC SCHS,310,RONALD WILSON REAGAN MIDDLE,6,8,,,,,,,,,,65,50,51,,,,,,166,,166.00
75,PRINCE WILLIAM CO PBLC SCHS,941,ROSA PARKS ELEM,PK,5,<,,30,,50,46,70,48,53,,,,,,,,,302,,302.00
75,PRINCE WILLIAM CO PBLC SCHS,360,SAMUEL L. GRAVELY JR. ELEM SCH,PK,5,,,17,,12,17,24,11,18,,,,,,,,,99,,99.00
75,PRINCE WILLIAM CO PBLC SCHS,730,SHARON C. MCAULIFFE ELEM,PK,5,,,37,,52,44,47,34,46,,,,,,,,,260,,260.00
75,PRINCE WILLIAM CO PBLC SCHS,500,SIGNAL HILL ELEM,PK,5,<,,36,,39,35,41,44,40,,,,,,,,,238,,238.00
75,PRINCE WILLIAM CO PBLC SCHS,850,SONNIE PENN ELEM,PK,5,<,,56,,52,58,55,60,66,,,,,,,,,351,,351.00
75,PRINCE WILLIAM CO PBLC SCHS,320,SPRINGWOODS ELEM,PK,5,,,28,,28,37,27,34,40,,,,,,,,,194,,194.00
75,PRINCE WILLIAM CO PBLC SCHS,680,STONEWALL JACKSON HIGH,9,12,,,,,,,,,,,,,525,505,403,344,,1777,,1777.00
75,PRINCE WILLIAM CO PBLC SCHS,480,STONEWALL MIDDLE,6,8,,,,,,,,,,316,288,270,,,,,,874,,874.00
75,PRINCE WILLIAM CO PBLC SCHS,780,STUART M. BEVILLE MIDDLE,6,8,,,,,,,,,,268,229,248,,,,,,745,,745.00
75,PRINCE WILLIAM CO PBLC SCHS,20,SUDLEY ELEM,PK,5,,,81,,60,68,110,77,92,,,,,,,,,488,,488.00
75,PRINCE WILLIAM CO PBLC SCHS,270,SUELLA G. ELLIS ELEM,PK,5,17,,63,,69,75,84,76,78,,,,,,,,,462,,462.00
75,PRINCE WILLIAM CO PBLC SCHS,890,SWANS CREEK ELEM,PK,5,16,,61,,63,71,42,60,76,,,,,,,,,389,,389.00
75,PRINCE WILLIAM CO PBLC SCHS,470,T CLAY WOOD ELEM,PK,5,,,13,,17,22,16,17,24,,,,,,,,,109,,109.00
75,PRINCE WILLIAM CO PBLC SCHS,150,THE NOKESVILLE SCHOOL,KG,8,,,16,,21,23,19,31,31,23,22,26,,,,,,212,,212.00
75,PRINCE WILLIAM CO PBLC SCHS,790,THURGOOD MARSHALL ELEM,PK,5,,,10,,17,12,22,14,19,,,,,,,,,94,,94.00
75,PRINCE WILLIAM CO PBLC SCHS,430,TRIANGLE ELEM,PK,5,19,,81,,76,76,87,101,77,,,,,,,,,517,,517.00
75,PRINCE WILLIAM CO PBLC SCHS,390,VICTORY ELEM,PK,5,45,,37,,38,26,33,35,36,,,,,,,,,250,,250.00
75,PRINCE WILLIAM CO PBLC SCHS,540,WEST GATE ELEM,PK,5,47,,86,,80,83,81,80,84,,,,,,,,,541,,541.00
75,PRINCE WILLIAM CO PBLC SCHS,740,WESTRIDGE ELEM,PK,5,,,22,,32,34,26,42,33,,,,,,,,,189,,189.00
75,PRINCE WILLIAM CO PBLC SCHS,190,WOODBINE PRE-SCHOOL CENTER,PK,PK,21,,,,,,,,,,,,,,,,,21,,21.00
75,PRINCE WILLIAM CO PBLC SCHS,60,WOODBRIDGE HIGH,9,12,,,,,,,,,,,,,356,318,285,240,,1199,,1199.00
75,PRINCE WILLIAM CO PBLC SCHS,560,WOODBRIDGE MIDDLE,6,8,,,,,,,,,,277,262,222,,,,,,761,,761.00
75,PRINCE WILLIAM CO PBLC SCHS,350,YORKSHIRE ELEM,PK,5,55,,117,,126,103,106,119,113,,,,,,,,,739,,739.00
77,PULASKI CO PBLC SCHS,20,CRITZER ELEM,PK,5,19,,38,,42,36,50,40,45,,,,,,,,,270,,270.00
77,PULASKI CO PBLC SCHS,540,DUBLIN ELEM,PK,5,19,,46,,29,19,40,41,43,,,,,,,,,237,,237.00
77,PULASKI CO PBLC SCHS,530,DUBLIN MIDDLE,6,8,,,,,,,,,,71,90,76,,,,,,237,,237.00
77,PULASKI CO PBLC SCHS,10,PULASKI COUNTY SR. HIGH,9,12,,,,,,,,,,,,,157,158,154,141,,610,,610.00
77,PULASKI CO PBLC SCHS,230,PULASKI ELEM,PK,5,15,,59,,37,50,36,55,36,,,,,,,,,288,,288.00
77,PULASKI CO PBLC SCHS,460,PULASKI MIDDLE,6,8,,,,,,,,,,71,77,71,,,,,,219,,219.00
77,PULASKI CO PBLC SCHS,500,RIVERLAWN ELEM,PK,5,13,,24,,17,35,22,30,23,,,,,,,,,164,,164.00
77,PULASKI CO PBLC SCHS,430,SNOWVILLE ELEM,PK,5,<,,13,,12,13,12,12,12,,,,,,,,,83,,83.00
122,RADFORD CITY PUBLIC SCHOOLS,10,BELLE HETH ELEM,3,6,,,,,,,67,57,58,61,,,,,,,,243,,243.00
122,RADFORD CITY PUBLIC SCHOOLS,42,JOHN N. DALTON INT.,7,8,,,,,,,,,,,67,50,,,,,,117,,117.00
122,RADFORD CITY PUBLIC SCHOOLS,20,MCHARG ELEM,PK,2,25,,70,,61,64,,,,,,,,,,,,220,,220.00
122,RADFORD CITY PUBLIC SCHOOLS,41,RADFORD HIGH,9,12,,,,,,,,,,,,,47,61,55,48,,211,,211.00
78,RAPPAHANNOCK CO PBLC SCHS,230,RAPPAHANNOCK CO. HIGH,8,12,,,,,,,,,,,,21,18,23,13,18,,93,,93.00
78,RAPPAHANNOCK CO PBLC SCHS,240,RAPPAHANNOCK COUNTY ELEM,PK,7,<,,20,,33,23,21,19,24,23,19,,,,,,,188,,188.00
123,RICHMOND CITY PUBLIC SCHOOLS,30,ALBERT HILL MIDDLE,6,8,,,,,,,,,,103,80,76,,,,,,259,,259.00
123,RICHMOND CITY PUBLIC SCHOOLS,750,AMELIA STREET SP. ED.,PK,12,,,,,<,<,<,<,<,<,<,<,<,<,,<,,39,,39.00
123,RICHMOND CITY PUBLIC SCHOOLS,850,ARMSTRONG HIGH,9,12,,,,,,,,,,,,,258,165,187,193,,803,,803.00
123,RICHMOND CITY PUBLIC SCHOOLS,100,BELLEVUE ELEM,PK,5,,,23,,33,33,30,22,44,,,,,,,,,185,,185.00
123,RICHMOND CITY PUBLIC SCHOOLS,50,BINFORD MIDDLE,6,8,,,,,,,,,,81,78,92,,,,,,251,,251.00
123,RICHMOND CITY PUBLIC SCHOOLS,170,BLACKWELL ELEM,PK,5,,,49,,66,48,59,66,61,,,,,,,,,349,,349.00
123,RICHMOND CITY PUBLIC SCHOOLS,1100,BROAD ROCK ELEM,PK,5,,,94,,134,126,125,115,104,,,,,,,,,698,,698.00
123,RICHMOND CITY PUBLIC SCHOOLS,830,CHIMBORAZO ELEM,PK,5,<,,39,,49,48,52,43,62,,,,,,,,,294,,294.00
123,RICHMOND CITY PUBLIC SCHOOLS,1440,E.S.H. GREENE ELEM,PK,5,,,66,,83,68,82,88,67,,,,,,,,,454,,454.00
123,RICHMOND CITY PUBLIC SCHOOLS,1400,ELIZABETH D. REDD ELEM,PK,5,,,37,,49,58,54,56,59,,,,,,,,,313,,313.00
123,RICHMOND CITY PUBLIC SCHOOLS,1631,ELKHARDT THOMPSON MIDDLE,6,8,,,,,,,,,,201,207,187,,,,,,595,,595.00
123,RICHMOND CITY PUBLIC SCHOOLS,710,FAIRFIELD COURT ELEM,PK,5,,,73,,85,77,85,79,45,,,,,,,,,444,,444.00
123,RICHMOND CITY PUBLIC SCHOOLS,621,FRANKLIN MILITARY ACADEMY,6,12,,,,,,,,,,30,64,44,29,48,32,22,,269,,269.00
123,RICHMOND CITY PUBLIC SCHOOLS,1470,G.H. REID ELEM,PK,5,,,78,,82,82,94,97,63,,,,,,,,,496,,496.00
123,RICHMOND CITY PUBLIC SCHOOLS,290,GEORGE MASON ELEM,PK,5,,,68,,68,55,74,69,77,,,,,,,,,411,,411.00
123,RICHMOND CITY PUBLIC SCHOOLS,311,GEORGE W. CARVER ELEM,PK,5,,,56,,82,90,73,73,57,,,,,,,,,431,,431.00
123,RICHMOND CITY PUBLIC SCHOOLS,741,GEORGE WYTHE HIGH,9,12,,,,,,,,,,,,,253,182,132,157,,724,,724.00
123,RICHMOND CITY PUBLIC SCHOOLS,230,GINTER PARK ELEM,PK,5,,,42,,50,47,52,34,45,,,,,,,,,270,,270.00
123,RICHMOND CITY PUBLIC SCHOOLS,470,HENDERSON MIDDLE,6,8,,,,,,,,,,116,110,129,,,,,,355,,355.00
123,RICHMOND CITY PUBLIC SCHOOLS,1510,HUGUENOT HIGH,9,12,,,,,,,,,,,,,241,190,199,183,,813,,813.00
123,RICHMOND CITY PUBLIC SCHOOLS,1640,J.B. FISHER ELEM,PK,5,,,14,,24,24,33,21,29,,,,,,,,,145,,145.00
123,RICHMOND CITY PUBLIC SCHOOLS,390,J.E.B. STUART ELEM,PK,5,,,32,,43,49,27,39,47,,,,,,,,,237,,237.00
123,RICHMOND CITY PUBLIC SCHOOLS,1710,J.L. FRANCIS ELEM,PK,5,,,59,,68,69,71,69,61,,,,,,,,,397,,397.00
123,RICHMOND CITY PUBLIC SCHOOLS,600,JOHN B. CARY ELEM,PK,5,,,17,,32,29,32,39,34,,,,,,,,,183,,183.00
123,RICHMOND CITY PUBLIC SCHOOLS,730,JOHN MARSHALL HIGH,9,12,,,,,,,,,,,,,148,141,118,114,,521,,521.00
123,RICHMOND CITY PUBLIC SCHOOLS,3106,LINWOOD HOLTON ELEM,PK,5,,,37,,34,41,35,36,40,,,,,,,,,223,,223.00
123,RICHMOND CITY PUBLIC SCHOOLS,3105,LUCILLE M. BROWN MIDDLE,6,8,,,,,,,,,,221,170,135,,,,,,526,,526.00
123,RICHMOND CITY PUBLIC SCHOOLS,771,MARTIN LUTHER KING JR EARLY LEARNING CENTER,PK,PK,<,,,,,,,,,,,,,,,,,<,,<
123,RICHMOND CITY PUBLIC SCHOOLS,770,MARTIN LUTHER KING JR. MIDDLE,6,8,,,,,,,,,,189,196,167,,,,,,552,,552.00
123,RICHMOND CITY PUBLIC SCHOOLS,580,MARY MUNFORD ELEM,PK,5,,,<,,14,10,<,13,13,,,,,,,,,62,,62.00
123,RICHMOND CITY PUBLIC SCHOOLS,690,MAYMONT PRE-K CENTER,PK,PK,<,,,,,,,,,,,,,,,,,<,,<
123,RICHMOND CITY PUBLIC SCHOOLS,3107,MILES JONES ELEM,PK,5,,,60,,77,92,94,74,83,,,,,,,,,480,,480.00
123,RICHMOND CITY PUBLIC SCHOOLS,330,OAK GROVE/BELLEMEADE ELEM,PK,5,<,,86,,104,96,92,97,83,,,,,,,,,559,,559.00
123,RICHMOND CITY PUBLIC SCHOOLS,90,OPEN HIGH,9,12,,,,,,,,,,,,,16,14,14,14,,58,,58.00
123,RICHMOND CITY PUBLIC SCHOOLS,130,OVERBY-SHEPPARD ELEM,PK,5,,,38,,49,45,44,53,61,,,,,,,,,290,,290.00
123,RICHMOND CITY PUBLIC SCHOOLS,3119,PATRICK HENRY SCHOOL OF SCIENCE AND ARTS,KG,5,,,12,,32,30,13,17,14,,,,,,,,,118,,118.00
123,RICHMOND CITY PUBLIC SCHOOLS,3110,RICHMOND ALTERNATIVE ,6,12,,,,,,,,,,<,31,16,27,28,32,24,,163,,163.00
123,RICHMOND CITY PUBLIC SCHOOLS,3200,RICHMOND CAREER EDUCATION & EMPLOYMENT (CHARTER SCHOOL),9,12,,,,,,,,,,,,,<,<,<,10,,29,,29.00
123,RICHMOND CITY PUBLIC SCHOOLS,452,RICHMOND COMMUNITY HIGH,9,12,,,,,,,,,,,,,23,26,28,20,,97,,97.00
123,RICHMOND CITY PUBLIC SCHOOLS,1480,SOUTHAMPTON ELEM,PK,5,<,,29,,36,34,34,44,37,,,,,,,,,216,,216.00
123,RICHMOND CITY PUBLIC SCHOOLS,511,SUMMER HILL PRESCHOOL CENTER,PK,PK,<,,,,,,,,,,,,,,,,,<,,<
123,RICHMOND CITY PUBLIC SCHOOLS,210,SWANSBORO ELEM,PK,5,,,43,,32,39,29,45,45,,,,,,,,,233,,233.00
123,RICHMOND CITY PUBLIC SCHOOLS,480,THOMAS C. BOUSHALL MIDDLE,6,8,,,,,,,,,,201,190,179,,,,,,570,,570.00
123,RICHMOND CITY PUBLIC SCHOOLS,20,THOMAS JEFFERSON HIGH,9,12,,,,,,,,,,,,,118,100,87,83,,388,,388.00
123,RICHMOND CITY PUBLIC SCHOOLS,660,WESTOVER HILLS ELEM,PK,5,,,54,,58,54,62,45,60,,,,,,,,,333,,333.00
123,RICHMOND CITY PUBLIC SCHOOLS,200,WILLIAM FOX ELEM,PK,5,,,20,,17,15,23,27,14,,,,,,,,,116,,116.00
123,RICHMOND CITY PUBLIC SCHOOLS,650,WOODVILLE ELEM,PK,5,,,73,,61,64,62,64,53,,,,,,,,,377,,377.00
79,RICHMOND CO PBLC SCHS,210,RAPPAHANNOCK HIGH,8,12,,,,,,,,,,,,51,46,50,46,36,,229,,229.00
79,RICHMOND CO PBLC SCHS,20,RICHMOND COUNTY ELEM,KG,7,26,,43,,54,52,53,75,63,60,54,,,,,,,480,,480.00
124,ROANOKE CITY PUBLIC SCHOOLS,210,BRECKINRIDGE MIDDLE,6,8,,,,,,,,,,138,117,120,,,,,,375,,375.00
124,ROANOKE CITY PUBLIC SCHOOLS,20,CRYSTAL SPRING ELEM,PK,5,<,,13,,17,12,14,<,10,,,,,,,,,76,,76.00
124,ROANOKE CITY PUBLIC SCHOOLS,410,FAIRVIEW ELEM,PK,5,12,,54,,60,71,75,70,62,,,,,,,,,404,,404.00
124,ROANOKE CITY PUBLIC SCHOOLS,50,FALLON PARK ELEM,PK,5,13,,49,,75,79,77,85,86,,,,,,,,,464,,464.00
124,ROANOKE CITY PUBLIC SCHOOLS,380,FISHBURN PARK ELEM,PK,5,46,,19,,25,27,25,36,30,,,,,,,,,208,,208.00
124,ROANOKE CITY PUBLIC SCHOOLS,300,GARDEN CITY ELEM,PK,5,<,,24,,25,33,22,30,37,,,,,,,,,179,,179.00
124,ROANOKE CITY PUBLIC SCHOOLS,310,GRANDIN COURT ELEM,PK,5,<,,20,,17,12,22,21,22,,,,,,,,,123,,123.00
124,ROANOKE CITY PUBLIC SCHOOLS,110,HIGHLAND PARK ELEM,PK,5,<,,22,,32,25,39,43,37,,,,,,,,,201,,201.00
124,ROANOKE CITY PUBLIC SCHOOLS,420,HURT PARK ELEM,PK,5,19,,41,,53,50,47,55,30,,,,,,,,,295,,295.00
124,ROANOKE CITY PUBLIC SCHOOLS,450,JAMES MADISON MIDDLE,6,8,,,,,,,,,,121,106,122,,,,,,349,,349.00
124,ROANOKE CITY PUBLIC SCHOOLS,340,LINCOLN TERRACE ELEM,PK,5,<,,21,,44,48,44,45,52,,,,,,,,,259,,259.00
124,ROANOKE CITY PUBLIC SCHOOLS,280,LUCY ADDISON AEROSPACE MAGNET MIDDLE,6,8,,,,,,,,,,160,139,146,,,,,,445,,445.00
124,ROANOKE CITY PUBLIC SCHOOLS,370,MONTEREY ELEM,PK,5,,,39,,50,37,53,48,46,,,,,,,,,273,,273.00
124,ROANOKE CITY PUBLIC SCHOOLS,60,MORNINGSIDE ELEM,PK,5,14,,28,,38,28,36,38,32,,,,,,,,,214,,214.00
124,ROANOKE CITY PUBLIC SCHOOLS,390,PATRICK HENRY HIGH,9,12,,,,,,,,,,,,,377,309,309,238,,1233,,1233.00
124,ROANOKE CITY PUBLIC SCHOOLS,240,PRESTON PARK ELEM,PK,5,<,,54,,47,42,41,63,46,,,,,,,,,302,,302.00
124,ROANOKE CITY PUBLIC SCHOOLS,220,ROANOKE ACADEMY FOR MATH & SCIENCE ELEM,PK,5,24,,28,,38,46,43,53,36,,,,,,,,,268,,268.00
124,ROANOKE CITY PUBLIC SCHOOLS,320,ROUND HILL ELEM,PK,5,32,,53,,70,69,56,67,58,,,,,,,,,405,,405.00
124,ROANOKE CITY PUBLIC SCHOOLS,230,STONEWALL JACKSON MIDDLE,6,8,,,,,,,,,,135,120,136,,,,,,391,,391.00
124,ROANOKE CITY PUBLIC SCHOOLS,70,VIRGINIA HEIGHTS ELEM,KG,5,,,28,,35,28,33,39,19,,,,,,,,,182,,182.00
124,ROANOKE CITY PUBLIC SCHOOLS,90,WASENA ELEM,PK,5,10,,19,,18,19,29,16,24,,,,,,,,,135,,135.00
124,ROANOKE CITY PUBLIC SCHOOLS,350,WESTSIDE ELEM,PK,5,<,,49,,80,86,79,78,80,,,,,,,,,457,,457.00
124,ROANOKE CITY PUBLIC SCHOOLS,400,WILLIAM FLEMING HIGH,9,12,,,,,,,,,,,,,284,236,193,175,,888,,888.00
124,ROANOKE CITY PUBLIC SCHOOLS,150,WOODROW WILSON MIDDLE,6,8,,,,,,,,,,98,96,109,,,,,,303,,303.00
80,ROANOKE CO PBLC SCHS,420,BACK CREEK ELEM,PK,5,<,,10,,<,12,10,15,<,,,,,,,,,63,,63.00
80,ROANOKE CO PBLC SCHS,752,BONSACK ELEM,PK,5,<,,13,,10,11,<,<,11,,,,,,,,,61,,61.00
80,ROANOKE CO PBLC SCHS,180,BURLINGTON ELEM,PK,5,20,,52,,44,47,38,43,54,,,,,,,,,298,,298.00
80,ROANOKE CO PBLC SCHS,560,CAVE SPRING ELEM,PK,5,<,,13,,17,10,20,12,11,,,,,,,,,90,,90.00
80,ROANOKE CO PBLC SCHS,470,CAVE SPRING HIGH,9,12,,,,,,,,,,,,,66,51,39,43,,199,,199.00
80,ROANOKE CO PBLC SCHS,620,CAVE SPRING MIDDLE,6,8,,,,,,,,,,67,41,59,,,,,,167,,167.00
80,ROANOKE CO PBLC SCHS,330,CLEARBROOK ELEM,PK,5,<,,22,,12,17,21,19,16,,,,,,,,,113,,113.00
80,ROANOKE CO PBLC SCHS,40,FORT LEWIS ELEM,PK,5,<,,<,,10,<,13,12,<,,,,,,,,,61,,61.00
80,ROANOKE CO PBLC SCHS,650,GLEN COVE ELEM,PK,5,<,,20,,28,31,22,32,22,,,,,,,,,164,,164.00
80,ROANOKE CO PBLC SCHS,490,GLENVAR ELEM,PK,5,11,,11,,23,21,20,13,32,,,,,,,,,131,,131.00
80,ROANOKE CO PBLC SCHS,610,GLENVAR HIGH,9,12,,,,,,,,,,,,,46,37,35,32,,150,,150.00
80,ROANOKE CO PBLC SCHS,751,GLENVAR MIDDLE,6,8,,,,,,,,,,46,47,39,,,,,,132,,132.00
80,ROANOKE CO PBLC SCHS,600,GREEN VALLEY ELEM,PK,5,10,,26,,23,33,35,33,32,,,,,,,,,192,,192.00
80,ROANOKE CO PBLC SCHS,540,HERMAN L. HORN ELEM,PK,5,15,,31,,39,34,27,37,31,,,,,,,,,214,,214.00
80,ROANOKE CO PBLC SCHS,754,HIDDEN VALLEY HIGH,9,12,,,,,,,,,,,,,40,49,39,35,,163,,163.00
80,ROANOKE CO PBLC SCHS,10,HIDDEN VALLEY MIDDLE,6,8,,,,,,,,,,51,53,49,,,,,,153,,153.00
80,ROANOKE CO PBLC SCHS,530,MASON'S COVE ELEM,PK,5,<,,13,,11,14,10,14,11,,,,,,,,,81,,81.00
80,ROANOKE CO PBLC SCHS,500,MOUNTAIN VIEW ELEM,PK,5,<,,27,,22,16,26,30,20,,,,,,,,,150,,150.00
80,ROANOKE CO PBLC SCHS,290,MT. PLEASANT ELEM,PK,5,11,,20,,15,26,25,37,19,,,,,,,,,153,,153.00
80,ROANOKE CO PBLC SCHS,520,NORTHSIDE HIGH,9,12,,,,,,,,,,,,,102,101,86,93,,382,,382.00
80,ROANOKE CO PBLC SCHS,640,NORTHSIDE MIDDLE,6,8,,,,,,,,,,107,97,86,,,,,,290,,290.00
80,ROANOKE CO PBLC SCHS,480,OAK GROVE ELEM,PK,5,<,,16,,24,16,33,27,24,,,,,,,,,148,,148.00
80,ROANOKE CO PBLC SCHS,50,PENN FOREST ELEM,PK,5,<,,12,,12,13,16,16,20,,,,,,,,,94,,94.00
80,ROANOKE CO PBLC SCHS,60,W.E. CUNDIFF ELEM,PK,5,18,,31,,37,33,40,43,44,,,,,,,,,246,,246.00
80,ROANOKE CO PBLC SCHS,630,WILLIAM BYRD HIGH,9,12,,,,,,,,,,,,,83,88,71,78,,320,,320.00
80,ROANOKE CO PBLC SCHS,232,WILLIAM BYRD MIDDLE,6,8,,,,,,,,,,95,115,112,,,,,,322,,322.00
81,ROCKBRIDGE CO PBLC SCHS,650,CENTRAL ELEM,PK,5,<,,39,,27,43,41,47,39,,,,,,,,,240,,240.00
81,ROCKBRIDGE CO PBLC SCHS,150,FAIRFIELD ELEM,PK,5,12,,29,,28,19,17,32,43,,,,,,,,,180,,180.00
81,ROCKBRIDGE CO PBLC SCHS,678,MAURY RIVER MIDDLE,6,8,,,,,,,,,,105,103,96,,,,,,304,,304.00
81,ROCKBRIDGE CO PBLC SCHS,340,MOUNTAIN VIEW ELEM,KG,5,,,<,,<,13,14,<,16,,,,,,,,,65,,65.00
81,ROCKBRIDGE CO PBLC SCHS,641,NATURAL BRIDGE ELEM,PK,5,12,,24,,30,26,25,24,38,,,,,,,,,179,,179.00
81,ROCKBRIDGE CO PBLC SCHS,22,ROCKBRIDGE COUNTY HIGH,9,12,,,,,,,,,,,,,107,65,88,54,<,315,,315.00
82,ROCKINGHAM CO PBLC SCHS,870,BROADWAY HIGH,9,12,,,,,,,,,,,,,99,100,82,81,,362,<,363.00
82,ROCKINGHAM CO PBLC SCHS,861,CUB RUN ELEM,PK,5,24,,40,,38,41,47,39,35,,,,,,,,,264,,264.00
82,ROCKINGHAM CO PBLC SCHS,391,EAST ROCKINGHAM HIGH,9,12,,,,,,,,,,,,,64,63,75,58,,260,,260.00
82,ROCKINGHAM CO PBLC SCHS,400,ELKTON ELEM,PK,5,34,,23,,25,23,24,27,28,,,,,,,,,184,,184.00
82,ROCKINGHAM CO PBLC SCHS,900,ELKTON MIDDLE,6,8,,,,,,,,,,57,62,63,,,,,,182,,182.00
82,ROCKINGHAM CO PBLC SCHS,940,FULKS RUN ELEM,PK,5,<,,14,,15,12,<,19,14,,,,,,,,,89,,89.00
82,ROCKINGHAM CO PBLC SCHS,960,J. FRANK HILLYARD MIDDLE,6,8,,,,,,,,,,108,106,98,,,,,,312,,312.00
82,ROCKINGHAM CO PBLC SCHS,1071,JOHN C. MYERS ELEM,PK,5,20,,31,,43,26,37,26,34,,,,,,,,,217,,217.00
82,ROCKINGHAM CO PBLC SCHS,970,JOHN W. WAYLAND ELEM,PK,5,<,,25,,31,24,22,25,33,,,,,,,,,168,,168.00
82,ROCKINGHAM CO PBLC SCHS,500,LACEY SPRING ELEM,PK,5,10,,14,,20,22,17,18,14,,,,,,,,,115,,115.00
82,ROCKINGHAM CO PBLC SCHS,360,LINVILLE-EDOM ELEM,PK,5,<,,12,,10,14,<,<,<,,,,,,,,,67,,67.00
82,ROCKINGHAM CO PBLC SCHS,600,MCGAHEYSVILLE ELEM,PK,5,<,,13,,14,22,14,14,12,,,,,,,,,97,,97.00
82,ROCKINGHAM CO PBLC SCHS,860,MONTEVIDEO MIDDLE,6,8,,,,,,,,,,94,89,90,,,,,,273,,273.00
82,ROCKINGHAM CO PBLC SCHS,520,MOUNTAIN VIEW ELEM,PK,5,19,,34,,32,27,38,34,38,,,,,,,,,222,,222.00
82,ROCKINGHAM CO PBLC SCHS,920,OTTOBINE ELEM,PK,5,<,,13,,<,18,22,15,16,,,,,,,,,101,,101.00
82,ROCKINGHAM CO PBLC SCHS,1073,PEAK VIEW ELEM,PK,5,15,,24,,24,31,25,23,26,,,,,,,,,168,,168.00
82,ROCKINGHAM CO PBLC SCHS,10,PLAINS ELEM,PK,5,21,,27,,33,34,27,36,34,,,,,,,,,212,,212.00
82,ROCKINGHAM CO PBLC SCHS,950,PLEASANT VALLEY ELEM,PK,5,18,,23,,14,22,18,25,10,,,,,,,,,130,,130.00
82,ROCKINGHAM CO PBLC SCHS,390,RIVER BEND ELEM,PK,5,24,,40,,32,30,29,38,36,,,,,,,,,229,,229.00
82,ROCKINGHAM CO PBLC SCHS,830,SOUTH RIVER ELEM,PK,5,17,,16,,27,21,17,33,30,,,,,,,,,161,,161.00
82,ROCKINGHAM CO PBLC SCHS,20,SPOTSWOOD HIGH,9,12,,,,,,,,,,,,,104,95,79,62,,340,,340.00
82,ROCKINGHAM CO PBLC SCHS,850,TURNER ASHBY HIGH,9,12,,,,,,,,,,,,,78,90,75,83,,326,,326.00
82,ROCKINGHAM CO PBLC SCHS,890,WILBUR S. PENCE MIDDLE,6,8,,,,,,,,,,91,98,88,,,,,,277,,277.00
83,RUSSELL CO PBLC SCHS,580,BELFAST ELK GARDEN ELEM,KG,5,,,11,,<,10,<,<,<,,,,,,,,,51,,51.00
83,RUSSELL CO PBLC SCHS,792,CASTLEWOOD ELEM,1,7,,,,,42,44,47,48,49,39,50,,,,,,,319,,319.00
83,RUSSELL CO PBLC SCHS,791,CASTLEWOOD HIGH,8,12,,,,,,,,,,,,49,37,46,44,53,,229,,229.00
83,RUSSELL CO PBLC SCHS,820,COPPER CREEK ELEM,PK,KG,25,,59,,,,,,,,,,,,,,,84,,84.00
83,RUSSELL CO PBLC SCHS,890,HONAKER ELEM,PK,7,37,,52,,57,42,47,61,45,52,45,,,,,,,438,,438.00
83,RUSSELL CO PBLC SCHS,540,HONAKER HIGH,8,12,,,,,,,,,,,,57,55,63,34,38,,247,,247.00
83,RUSSELL CO PBLC SCHS,410,LEBANON ELEM,2,4,,,,,,74,73,68,,,,,,,,,,215,,215.00
83,RUSSELL CO PBLC SCHS,140,LEBANON HIGH,8,12,,,,,,,,,,,,60,75,78,69,61,,343,,343.00
83,RUSSELL CO PBLC SCHS,902,LEBANON MIDDLE,5,7,,,,,,,,,61,61,85,,,,,,,207,,207.00
83,RUSSELL CO PBLC SCHS,390,LEBANON PRIMARY,PK,1,41,,56,,64,,,,,,,,,,,,,161,,161.00
83,RUSSELL CO PBLC SCHS,710,SWORDS CREEK ELEM,PK,7,<,,10,,13,13,12,19,13,14,<,,,,,,,111,,111.00
139,SALEM CITY PUBLIC SCHOOLS,100,ANDREW LEWIS MIDDLE,6,8,,,,,,,,,,107,98,104,,,,,,309,,309.00
139,SALEM CITY PUBLIC SCHOOLS,550,EAST SALEM ELEM,PK,5,29,,29,,38,31,34,26,33,,,,,,,,,220,,220.00
139,SALEM CITY PUBLIC SCHOOLS,90,G.W. CARVER ELEM,KG,5,,,35,,37,32,36,43,46,,,,,,,,,229,,229.00
139,SALEM CITY PUBLIC SCHOOLS,70,SALEM HIGH,9,12,,,,,,,,,,,,,124,100,91,75,,390,,390.00
139,SALEM CITY PUBLIC SCHOOLS,580,SOUTH SALEM ELEM,KG,5,,,25,,35,19,20,31,21,,,,,,,,,151,,151.00
139,SALEM CITY PUBLIC SCHOOLS,460,WEST SALEM ELEM,KG,5,,,16,,18,16,33,18,28,,,,,,,,,129,,129.00
